Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,や,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,8,や,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,ら,,,75693,575233,,218,218.0,218.0,218.0,1,64213.0,218.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.66665,218,218.0,218.0,218.0,1,64213.0,218.0,2.66665,218,218.0,218.0,218.0,1,64213.0,218.0,228,228.0,228.0,228.0,1,64203.0,228.0,0,,,0,,,0,64203.0,64430.0,44.82,44.12,10.0,1.0,8,ら,Character,,218.0,218.0,218.0,0.0,218.0,218.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,な,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,8,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,い,,,75693,575233,,206,206.0,206.0,206.0,1,64445.0,206.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.62234,206,206.0,206.0,206.0,1,64445.0,206.0,2.62234,206,206.0,206.0,206.0,1,64445.0,206.0,221,221.0,221.0,221.0,1,64430.0,221.0,0,,,0,,,0,64430.0,64651.0,44.12,59.48,12.0,1.0,8,い,Character,,206.0,206.0,206.0,0.0,206.0,206.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,が,,,75693,575233,,206,206.0,206.0,206.0,1,64667.0,206.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.61204,206,206.0,206.0,206.0,1,64667.0,206.0,2.61204,206,206.0,206.0,206.0,1,64667.0,206.0,222,222.0,222.0,222.0,1,64651.0,222.0,0,,,0,,,0,64651.0,64873.0,59.48,48.62,13.0,1.0,8,が,Character,,206.0,206.0,206.0,0.0,206.0,206.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,、,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14.0,1.0,8,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,想,,,75693,575233,,276,276.0,276.0,276.0,1,64889.0,276.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.63737,276,276.0,276.0,276.0,1,64889.0,276.0,2.63737,276,276.0,276.0,276.0,1,64889.0,276.0,292,292.0,292.0,292.0,1,64873.0,292.0,0,,,0,,,0,64873.0,65164.0,48.62,31.77,15.0,1.0,8,想,Character,,276.0,276.0,276.0,0.0,276.0,276.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,像,,,75693,575233,,237,237.0,237.0,237.0,1,65166.0,237.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.64991,237,237.0,237.0,237.0,1,65166.0,237.0,2.64991,237,237.0,237.0,237.0,1,65166.0,237.0,238,238.0,238.0,238.0,1,65164.0,238.0,0,,,0,,,0,65164.0,65403.0,31.77,60.72,16.0,1.0,8,像,Character,,237.0,237.0,237.0,0.0,237.0,237.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,し,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,8,し,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,て,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,18.0,1.0,8,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,み,,,75693,575233,,230,230.0,230.0,230.0,1,65422.0,230.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.59105,230,230.0,230.0,230.0,1,65422.0,230.0,2.59105,230,230.0,230.0,230.0,1,65422.0,230.0,249,249.0,249.0,249.0,1,65403.0,249.0,0,,,0,,,0,65403.0,65652.0,60.72,53.25,19.0,1.0,8,み,Character,,230.0,230.0,230.0,0.0,230.0,230.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,て,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20.0,1.0,8,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,ほ,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,21.0,1.0,8,ほ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,し,,,75693,575233,,311,311.0,311.0,311.0,1,65670.0,311.0,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,2.55783,311,311.0,311.0,311.0,1,65670.0,311.0,2.55783,311,311.0,311.0,311.0,1,65670.0,311.0,329,329.0,329.0,329.0,1,65652.0,329.0,0,,,0,,,0,65652.0,65981.0,53.25,261.48,22.0,1.0,8,し,Character,,311.0,311.0,311.0,1.0,311.0,8952.0,8641.0
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,い,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,23.0,1.0,8,い,Character,,,,,,,,
Recording1,Kaidhil,Version1,TOI_Text2,1,文章46_2,,SV_Text_画面2,。,,,75693,575233,,0,,,,0,,,"まず、A・B・Cのいずれかが書かれた大並のバナナを用意し、囲いの中に放り込む。,C",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,24.0,1.0,8,。,Character,,,,,,,,
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,チ,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,1,チ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,ン,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,1,ン,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,パ,,,62755,650926,,220,220.0,220.0,220.0,1,206.0,220.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.81319,220,220.0,220.0,220.0,1,206.0,220.0,2.81319,220,220.0,220.0,220.0,1,206.0,220.0,263,263.0,263.0,263.0,1,163.0,263.0,0,,,0,,,0,163.0,426.0,193.44,51.95,3.0,1.0,1,パ,Character,,0.0,0.0,0.0,,220.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,ン,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,1,ン,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,ジ,,,62755,650926,,142,142.0,142.0,142.0,1,441.0,142.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.78746,142,142.0,142.0,142.0,1,441.0,142.0,2.78746,142,142.0,142.0,142.0,1,441.0,142.0,157,157.0,157.0,157.0,1,426.0,157.0,0,,,0,,,0,426.0,583.0,51.95,72.77,5.0,1.0,1,ジ,Character,,0.0,0.0,0.0,,142.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,ー,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,1,ー,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,の,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,1,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,正,,,62755,650926,,333,333.0,333.0,333.0,1,602.0,333.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.73156,333,333.0,333.0,333.0,1,602.0,333.0,2.73156,333,333.0,333.0,333.0,1,602.0,333.0,352,352.0,352.0,352.0,1,583.0,352.0,0,,,0,,,0,583.0,935.0,72.77,38.91,8.0,1.0,1,正,Character,,0.0,0.0,0.0,,333.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,解,,,62755,650926,,223,223.0,223.0,223.0,1,945.0,223.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.74061,223,223.0,223.0,223.0,1,945.0,223.0,2.74061,223,223.0,223.0,223.0,1,945.0,223.0,233,233.0,233.0,233.0,1,935.0,233.0,0,,,0,,,0,935.0,1168.0,38.91,41.59,9.0,1.0,1,解,Character,,0.0,0.0,0.0,,223.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,率,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,1,率,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,は,,,62755,650926,,304,304.0,304.0,304.0,1,1180.0,304.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.76023,304,304.0,304.0,304.0,1,1180.0,304.0,2.76023,304,304.0,304.0,304.0,1,1180.0,304.0,316,316.0,316.0,316.0,1,1168.0,316.0,0,,,0,,,0,1168.0,1484.0,41.59,41.96,11.0,1.0,1,は,Character,,0.0,0.0,0.0,,304.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,3,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,1,3,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,3,,,62755,650926,,216,216.0,216.0,216.0,1,1500.0,216.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.75115,216,216.0,216.0,216.0,1,1500.0,216.0,2.75115,216,216.0,216.0,216.0,1,1500.0,216.0,232,232.0,232.0,232.0,1,1484.0,232.0,0,,,0,,,0,1484.0,1716.0,41.96,54.85,13.0,1.0,1,3,Character,,0.0,0.0,0.0,,216.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,%,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14.0,1.0,1,%,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,に,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,1,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,近,,,62755,650926,,455,455.0,455.0,455.0,1,1730.0,455.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.74859,455,455.0,455.0,455.0,1,1730.0,455.0,2.74859,455,455.0,455.0,455.0,1,1730.0,455.0,469,469.0,469.0,469.0,1,1716.0,469.0,0,,,0,,,0,1716.0,2185.0,54.85,61.94,16.0,1.0,1,近,Character,,0.0,0.0,0.0,,455.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,く,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,1,く,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,な,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,18.0,1.0,1,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,る,,,62755,650926,,101,101.0,101.0,101.0,1,2671.0,101.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.71138,101,101.0,101.0,101.0,1,2671.0,101.0,2.71138,101,101.0,101.0,101.0,1,2671.0,101.0,111,111.0,111.0,111.0,1,2661.0,111.0,0,,,0,,,0,2661.0,2772.0,37.51,258.21,19.0,1.0,1,る,Character,,0.0,0.0,0.0,,101.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,。,,,62755,650926,,458,458.0,458.0,458.0,1,2203.0,458.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.72518,458,458.0,458.0,458.0,1,2203.0,458.0,2.72518,458,458.0,458.0,458.0,1,2203.0,458.0,476,476.0,476.0,476.0,1,2185.0,476.0,0,,,0,,,0,2185.0,2661.0,61.94,37.51,20.0,1.0,1,。,Character,,0.0,0.0,0.0,,458.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,つ,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,2,つ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,ま,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,2,ま,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,り,,,62755,650926,,304,304.0,304.0,304.0,1,2809.0,304.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.73158,304,304.0,304.0,304.0,1,2809.0,304.0,2.73158,304,304.0,304.0,304.0,1,2809.0,304.0,342,342.0,342.0,342.0,1,2772.0,342.0,0,,,0,,,0,2772.0,3113.0,258.21,42.1,3.0,1.0,2,り,Character,,0.0,0.0,0.0,,304.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,1,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,2,1,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,2,,,62755,650926,,229,229.0,229.0,229.0,1,3124.0,229.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.68793,229,229.0,229.0,229.0,1,3124.0,229.0,2.68793,229,229.0,229.0,229.0,1,3124.0,229.0,240,240.0,240.0,240.0,1,3113.0,240.0,0,,,0,,,0,3113.0,,42.1,,5.0,1.0,2,2,Character,,0.0,0.0,0.0,,229.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,問,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,2,問,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,中,,,62755,650926,,1318,659.0,229.0,1089.0,2,3501.0,1089.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.68309,1318,659.0,229.0,1089.0,2,3501.0,1089.0,2.68309,1318,659.0,229.0,1089.0,2,3501.0,1089.0,1370,685.0,262.0,1108.0,2,3482.0,1108.0,0,,,0,,,0,17447.0,4590.0,161.28,53.54,7.0,1.0,2,中,Character,,0.0,0.0,0.0,,1318.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,、,,,62755,650926,,222,222.0,222.0,222.0,1,18275.0,222.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.64975,222,222.0,222.0,222.0,1,18275.0,222.0,2.64975,222,222.0,222.0,222.0,1,18275.0,222.0,249,249.0,249.0,249.0,1,18248.0,249.0,0,,,0,,,0,18248.0,18497.0,136.66,39.77,8.0,1.0,2,、,Character,,0.0,0.0,0.0,,222.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,だ,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,2,だ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,い,,,62755,650926,,145,145.0,145.0,145.0,1,18518.0,145.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.6677,145,145.0,145.0,145.0,1,18518.0,145.0,2.6677,145,145.0,145.0,145.0,1,18518.0,145.0,167,167.0,167.0,167.0,1,18497.0,167.0,0,,,0,,,0,18497.0,18663.0,39.77,99.2,10.0,1.0,2,い,Character,,0.0,0.0,0.0,,145.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,た,,,62755,650926,,246,246.0,246.0,246.0,1,4608.0,246.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.72666,246,246.0,246.0,246.0,1,4608.0,246.0,2.72666,246,246.0,246.0,246.0,1,4608.0,246.0,264,264.0,264.0,264.0,1,4590.0,264.0,0,,,0,,,0,4590.0,4854.0,53.54,41.51,11.0,1.0,2,た,Character,,0.0,0.0,0.0,,246.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,い,,,62755,650926,,0,,,,0,,,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,2,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,4,,,62755,650926,,324,324.0,324.0,324.0,1,18851.0,324.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.61235,324,324.0,324.0,324.0,1,18851.0,324.0,2.61235,324,324.0,324.0,324.0,1,18851.0,324.0,326,326.0,326.0,326.0,1,18849.0,326.0,0,,,0,,,0,18849.0,19175.0,30.99,163.47,13.0,1.0,2,4,Character,,0.0,0.0,0.0,,324.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text3,1,文章46_3,,SV_Text_画面3,問,,,62755,650926,,586,586.0,586.0,586.0,1,4864.0,586.0,"ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。","ほとんどの人が、世界は実際よりも怖く、暴力的で、残酷だと考えているようだ。,。",2.70356,586,586.0,586.0,586.0,1,4864.0,586.0,2.70356,586,586.0,586.0,586.0,1,4864.0,586.0,596,596.0,596.0,596.0,1,4854.0,596.0,0,,,0,,,0,4854.0,5450.0,41.51,31.23,14.0,1.0,2,問,Character,,0.0,0.0,0.0,,586.0,0.0,0.0
