Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,て,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,33.0,1.0,2,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,い,,,75892,373387,,142,142.0,142.0,142.0,1,15747.0,142.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.39635,142,142.0,142.0,142.0,1,15747.0,142.0,2.39635,142,142.0,142.0,142.0,1,15747.0,142.0,162,162.0,162.0,162.0,1,15728.0,162.0,0,,,0,,,0,15728.0,15890.0,66.73,84.81,34.0,1.0,2,い,Character,,0.0,0.0,0.0,,142.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,る,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35.0,1.0,2,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,べ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,36.0,1.0,2,べ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,き,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,37.0,1.0,2,き,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,で,,,75892,373387,,377,377.0,377.0,377.0,1,15912.0,377.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.39888,377,377.0,377.0,377.0,1,15912.0,377.0,2.39888,377,377.0,377.0,377.0,1,15912.0,377.0,399,399.0,399.0,399.0,1,15890.0,399.0,0,,,0,,,0,15890.0,16289.0,84.81,139.27,38.0,1.0,2,で,Character,,0.0,0.0,0.0,,377.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,あ,,,75892,373387,,281,281.0,281.0,281.0,1,75612.0,281.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.53229,0,,,,0,,,,281,281.0,281.0,281.0,1,75612.0,281.0,288,288.0,288.0,288.0,1,75604.0,288.0,0,,,0,,,0,,,,,39.0,1.0,2,あ,Character,,0.0,0.0,0.0,,281.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,り,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,40.0,1.0,2,り,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,、,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,2,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,い,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,42.0,1.0,2,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,わ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,43.0,1.0,2,わ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ゆ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,44.0,1.0,2,ゆ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,る,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,45.0,1.0,2,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,情,,,75892,373387,,264,132.0,109.0,155.0,2,16315.0,109.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.39464,264,132.0,109.0,155.0,2,16315.0,109.0,2.39464,456,456.0,456.0,456.0,1,16315.0,456.0,482,482.0,482.0,482.0,1,16289.0,482.0,0,,,0,,,0,16289.0,16771.0,139.27,85.51,46.0,1.0,2,情,Character,,0.0,0.0,0.0,,264.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,報,,,75892,373387,,237,118.0,95.0,142.0,2,19466.0,95.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.52442,237,118.0,95.0,142.0,2,19466.0,95.0,2.52442,401,401.0,401.0,401.0,1,19466.0,401.0,433,433.0,433.0,433.0,1,19434.0,433.0,0,,,0,,,0,19434.0,19867.0,172.62,170.22,47.0,1.0,2,報,Character,,0.0,0.0,0.0,,237.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,の,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,48.0,1.0,2,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,オ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,49.0,1.0,2,オ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ー,,,75892,373387,,166,166.0,166.0,166.0,1,16792.0,166.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.42751,166,166.0,166.0,166.0,1,16792.0,166.0,2.42751,166,166.0,166.0,166.0,1,16792.0,166.0,187,187.0,187.0,187.0,1,16771.0,187.0,0,,,0,,,0,16771.0,16958.0,85.51,101.0,50.0,1.0,2,ー,Character,,0.0,0.0,0.0,,166.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,バ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,51.0,1.0,2,バ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ー,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,52.0,1.0,2,ー,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ロ,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,53.0,1.0,2,ロ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ー,,,75892,373387,,205,205.0,205.0,205.0,1,18852.0,205.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.52451,205,205.0,205.0,205.0,1,18852.0,205.0,2.52451,205,205.0,205.0,205.0,1,18852.0,205.0,240,240.0,240.0,240.0,1,18817.0,240.0,0,,,0,,,0,18817.0,19057.0,221.82,79.03,54.0,1.0,2,ー,Character,,0.0,0.0,0.0,,205.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,ド,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,55.0,1.0,2,ド,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,に,,,75892,373387,,414,207.0,156.0,258.0,2,16981.0,156.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.48666,414,207.0,156.0,258.0,2,16981.0,156.0,2.48666,414,207.0,156.0,258.0,2,16981.0,156.0,465,232.0,179.0,286.0,2,16958.0,179.0,0,,,0,,,0,16958.0,17137.0,101.0,79.41,56.0,1.0,2,に,Character,,0.0,0.0,0.0,,414.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,伴,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,57.0,1.0,2,伴,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,い,,,75892,373387,,470,235.0,113.0,358.0,2,17362.0,113.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.44233,470,235.0,113.0,358.0,2,17362.0,113.0,2.44233,470,235.0,113.0,358.0,2,17362.0,113.0,493,247.0,117.0,377.0,2,17358.0,117.0,0,,,0,,,0,17358.0,17475.0,31.61,90.68,58.0,1.0,2,い,Character,,0.0,0.0,0.0,,470.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,自,,,75892,373387,,442,221.0,199.0,242.0,2,17159.0,199.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.33566,442,221.0,199.0,242.0,2,17159.0,199.0,2.33566,442,221.0,199.0,242.0,2,17159.0,199.0,482,241.0,221.0,262.0,2,17137.0,221.0,0,,,0,,,0,17137.0,17358.0,79.41,31.61,59.0,1.0,2,自,Character,,0.0,0.0,0.0,,442.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,動,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,60.0,1.0,2,動,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,要,,,75892,373387,,320,320.0,320.0,320.0,1,20431.0,320.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.40596,320,320.0,320.0,320.0,1,20431.0,320.0,2.40596,320,320.0,320.0,320.0,1,20431.0,320.0,336,336.0,336.0,336.0,1,20415.0,336.0,0,,,0,,,0,20415.0,20751.0,56.08,59.01,61.0,1.0,2,要,Character,,0.0,0.0,0.0,,320.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,約,,,75892,373387,,276,276.0,276.0,276.0,1,17497.0,276.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.31051,276,276.0,276.0,276.0,1,17497.0,276.0,2.31051,276,276.0,276.0,276.0,1,17497.0,276.0,298,298.0,298.0,298.0,1,17475.0,298.0,0,,,0,,,0,17475.0,17773.0,90.68,62.33,62.0,1.0,2,約,Character,,0.0,0.0,0.0,,276.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,に,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,63.0,1.0,2,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,対,,,75892,373387,,677,226.0,165.0,321.0,3,17791.0,165.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.45771,677,226.0,165.0,321.0,3,17791.0,165.0,2.45771,677,226.0,165.0,321.0,3,17791.0,165.0,739,246.0,183.0,347.0,3,17773.0,183.0,0,,,0,,,0,17773.0,17956.0,62.33,61.86,64.0,1.0,2,対,Character,,0.0,0.0,0.0,,677.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,す,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,65.0,1.0,2,す,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,る,,,75892,373387,,196,196.0,196.0,196.0,1,20976.0,196.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.5202,196,196.0,196.0,196.0,1,20976.0,196.0,2.5202,196,196.0,196.0,196.0,1,20976.0,196.0,212,212.0,212.0,212.0,1,20960.0,212.0,0,,,0,,,0,20960.0,21172.0,56.84,51.3,66.0,1.0,2,る,Character,,0.0,0.0,0.0,,196.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,関,,,75892,373387,,417,208.0,202.0,214.0,2,17975.0,214.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.48333,417,208.0,202.0,214.0,2,17975.0,214.0,2.48333,417,208.0,202.0,214.0,2,17975.0,214.0,452,226.0,220.0,232.0,2,17956.0,232.0,0,,,0,,,0,17956.0,18817.0,61.86,221.82,67.0,1.0,2,関,Character,,0.0,0.0,0.0,,417.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,心,,,75892,373387,,210,210.0,210.0,210.0,1,21188.0,210.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.54075,210,210.0,210.0,210.0,1,21188.0,210.0,2.54075,210,210.0,210.0,210.0,1,21188.0,210.0,226,226.0,226.0,226.0,1,21172.0,226.0,0,,,0,,,0,21172.0,21398.0,51.3,81.13,68.0,1.0,2,心,Character,,0.0,0.0,0.0,,210.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,も,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,69.0,1.0,2,も,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,増,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,70.0,1.0,2,増,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,し,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,71.0,1.0,2,し,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,て,,,75892,373387,,251,251.0,251.0,251.0,1,21419.0,251.0,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",2.51896,251,251.0,251.0,251.0,1,21419.0,251.0,2.51896,251,251.0,251.0,251.0,1,21419.0,251.0,272,272.0,272.0,272.0,1,21398.0,272.0,0,,,0,,,0,21398.0,21670.0,81.13,33.96,72.0,1.0,2,て,Character,,0.0,0.0,0.0,,251.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,文章6_1,,SV_Text_画面1,い,,,75892,373387,,0,,,,0,,,"作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ","作成される要約は、要約の対象となる文書の最も重要な要素のみを残しているべきであり、いわゆる情報のオーバーロードに伴い自動要約に対する関心も増している。,あ",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,73.0,1.0,2,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
