,sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
361,0.6851195,0.9598895,0.9721415,0.97763413,0.96470296,0.9643145
362,0.74046534,0.95214814,0.9590626,0.9726616,0.9554105,0.95694244
363,0.73694897,0.95878196,0.9651033,0.973819,0.9579385,0.9615043
364,0.5310904,0.9113226,0.92896444,0.94426435,0.901011,0.9264642
365,0.58060807,0.9222973,0.93525225,0.9463134,0.92446005,0.9390184
366,0.66481024,0.9504621,0.9528972,0.9594064,0.9462767,0.9384241
367,0.6983528,0.96100974,0.96482986,0.9653943,0.96260697,0.95972854
368,0.65192664,0.9511387,0.96168274,0.97341406,0.9587613,0.95553255
369,0.7043478,0.9423299,0.9539325,0.96987695,0.9401458,0.948926
370,0.57825434,0.953641,0.9583402,0.9704278,0.9496793,0.9487832
371,0.48960024,0.9519194,0.9519797,0.96913886,0.9483997,0.932365
372,0.46527693,0.9504419,0.9576677,0.96829283,0.94682676,0.9387093
373,0.46959484,0.9374669,0.9355336,0.9574036,0.92716175,0.920962
374,0.6342844,0.95504886,0.9669113,0.97307706,0.957752,0.95784116
375,0.7328976,0.936998,0.9395087,0.9655986,0.9451573,0.94097567
376,0.6443037,0.96276176,0.9604585,0.97773165,0.95688146,0.94465023
377,0.7828493,0.95695794,0.96206874,0.9763912,0.95563257,0.96015793
378,0.7587668,0.957271,0.95823884,0.9735695,0.9559364,0.9462185
379,0.8079031,0.9727599,0.9807809,0.970933,0.9731574,0.9754851
380,0.7702301,0.9070257,0.9451179,0.95677537,0.93564844,0.93991756
381,0.4331937,0.8868914,0.92679626,0.92872703,0.92149484,0.91250384
382,0.3885244,0.9263096,0.90941495,0.92993677,0.90422726,0.86861
383,0.54877925,0.95067066,0.9608072,0.96763694,0.95807767,0.9485614
384,0.37890437,0.91353637,0.9488427,0.9629669,0.9271508,0.9432009
385,0.71613324,0.9370256,0.9457515,0.9742668,0.9390197,0.95223665
386,0.7518195,0.9653255,0.97014666,0.97908205,0.96822155,0.9627057
387,0.65522134,0.9121737,0.92382395,0.93986416,0.89324003,0.92539954
388,0.6137339,0.92541796,0.9476489,0.94791245,0.935503,0.93684816
389,0.7062056,0.9503034,0.96134585,0.968665,0.9417781,0.9552106
390,0.64409053,0.9541995,0.96346766,0.96990615,0.9460567,0.9490113
391,0.7308601,0.9360672,0.946424,0.9612035,0.9353669,0.9508223
392,0.79718006,0.9619904,0.96420974,0.97252166,0.957339,0.9564811
393,0.4539809,0.85980517,0.86670256,0.90253943,0.85495543,0.8779585
394,0.6613695,0.95364887,0.9463965,0.96244663,0.9258052,0.9406491
395,0.77797395,0.96781105,0.9691806,0.9650814,0.9677397,0.9658449
396,0.60675603,0.8821144,0.91040766,0.9162623,0.9075151,0.9132956
397,0.48673043,0.9324677,0.93907017,0.9527572,0.9031591,0.9257607
398,0.49306434,0.9420502,0.9465991,0.96171397,0.9394631,0.93867415
399,0.5064799,0.9188788,0.9260871,0.94215685,0.9199126,0.92044884
400,0.5411105,0.9228997,0.9404554,0.94215405,0.91851956,0.92303586
401,0.54784685,0.95028114,0.9493544,0.95819575,0.945867,0.95356953
402,0.6838871,0.97014195,0.9674014,0.97987324,0.9664779,0.9678421
403,0.5203367,0.934517,0.9329037,0.9531447,0.9126668,0.9232145
404,0.65417325,0.959745,0.96622837,0.9671276,0.94762886,0.9541428
405,0.5867037,0.95227945,0.9565381,0.96435,0.9444498,0.9444148
406,0.55216724,0.9272756,0.9455187,0.9590554,0.91907257,0.9239666
407,0.62256104,0.9599863,0.9637283,0.9793177,0.9574983,0.96385443
408,0.67955005,0.9171257,0.9382029,0.9590812,0.9414112,0.94867575
409,0.4952722,0.9113756,0.91289216,0.94843775,0.91808915,0.94443226
410,0.63231933,0.94743514,0.95892406,0.9738982,0.91188294,0.9564022
411,0.7657135,0.9407748,0.95465344,0.96263003,0.94960964,0.95562637
412,0.559006,0.93418884,0.95464855,0.9673674,0.94962317,0.94663656
413,0.74107045,0.9572844,0.97176766,0.96759915,0.9647804,0.9604133
414,0.6107509,0.949866,0.94594026,0.95465046,0.92368335,0.93801445
415,0.6901964,0.9656469,0.9725584,0.9763032,0.95998746,0.96673435
416,0.81695,0.9629797,0.96911716,0.96974176,0.9624605,0.9629911
417,0.70550865,0.9296329,0.9530487,0.9587015,0.94047207,0.95402443
418,0.63816893,0.9349358,0.9527154,0.95938843,0.9243013,0.92880684
419,0.75390893,0.95600766,0.95943147,0.9585021,0.9471866,0.944995
